RANDOM ARRAY EXECUTION TIME----------------
Time taken to sort with BubbleSortPassPerItem: 1324 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1188 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1445 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1527 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1234 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1313 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1220 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1268 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1103 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1312 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1611 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1210 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1523 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1480 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1292 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1345 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1410 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1363 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1379 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1347 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1496 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1408 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1227 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1285 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1537 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1403 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1486 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1213 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 233 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 298 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 241 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 194 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 184 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 175 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 153 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 168 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 187 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 175 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 190 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 183 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 185 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 199 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 312 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 290 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 301 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 387 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 277 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 233 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 239 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 242 nanoseconds
